:START_ID,:END_ID,:TYPE
EXP_0104,PFAS_139,TARGETS_COMPOUND
EXP_0105,PFAS_155,TARGETS_COMPOUND
EXP_0106,PFAS_052,TARGETS_COMPOUND
EXP_0107,PFAS_076,TARGETS_COMPOUND
EXP_0108,PFAS_200,TARGETS_COMPOUND
EXP_0109,PFAS_201,TARGETS_COMPOUND
EXP_0110,PFAS_202,TARGETS_COMPOUND
EXP_0111,PFAS_054,TARGETS_COMPOUND
EXP_0112,PFAS_054,TARGETS_COMPOUND
EXP_0113,PFAS_156,TARGETS_COMPOUND
EXP_0114,PFAS_156,TARGETS_COMPOUND
EXP_0115,PFAS_156,TARGETS_COMPOUND
EXP_0116,PFAS_054,TARGETS_COMPOUND
EXP_0117,PFAS_156,TARGETS_COMPOUND
EXP_0118,PFAS_054,TARGETS_COMPOUND
EXP_0119,PFAS_156,TARGETS_COMPOUND
EXP_0120,PFAS_054,TARGETS_COMPOUND
EXP_0121,PFAS_156,TARGETS_COMPOUND
EXP_0122,PFAS_156,TARGETS_COMPOUND
EXP_0123,PFAS_054,TARGETS_COMPOUND
EXP_0124,PFAS_156,TARGETS_COMPOUND
EXP_0125,PFAS_098,TARGETS_COMPOUND
EXP_0126,PFAS_139,TARGETS_COMPOUND
EXP_0127,PFAS_084,TARGETS_COMPOUND
EXP_0128,PFAS_053,TARGETS_COMPOUND
EXP_0129,PFAS_156,TARGETS_COMPOUND
EXP_0130,PFAS_020,TARGETS_COMPOUND
EXP_0131,PFAS_053,TARGETS_COMPOUND
EXP_0132,PFAS_156,TARGETS_COMPOUND
EXP_0133,PFAS_156,TARGETS_COMPOUND
EXP_0134,PFAS_054,TARGETS_COMPOUND
EXP_0135,PFAS_156,TARGETS_COMPOUND
EXP_0136,PFAS_098,TARGETS_COMPOUND
EXP_0137,PFAS_139,TARGETS_COMPOUND
EXP_0138,PFAS_155,TARGETS_COMPOUND
EXP_0139,PFAS_052,TARGETS_COMPOUND
EXP_0140,PFAS_158,TARGETS_COMPOUND
EXP_0141,PFAS_154,TARGETS_COMPOUND
EXP_0142,PFAS_084,TARGETS_COMPOUND
EXP_0143,PFAS_128,TARGETS_COMPOUND
EXP_0144,PFAS_053,TARGETS_COMPOUND
EXP_0145,PFAS_020,TARGETS_COMPOUND
EXP_0146,PFAS_198,TARGETS_COMPOUND
EXP_0147,PFAS_098,TARGETS_COMPOUND
EXP_0148,PFAS_098,TARGETS_COMPOUND
EXP_0149,PFAS_098,TARGETS_COMPOUND
EXP_0150,PFAS_098,TARGETS_COMPOUND
EXP_0151,PFAS_156,TARGETS_COMPOUND
EXP_0152,PFAS_084,TARGETS_COMPOUND
EXP_0153,PFAS_155,TARGETS_COMPOUND
EXP_0154,PFAS_052,TARGETS_COMPOUND
EXP_0155,PFAS_196,TARGETS_COMPOUND
EXP_0156,PFAS_098,TARGETS_COMPOUND
EXP_0157,PFAS_054,TARGETS_COMPOUND
EXP_0158,PFAS_197,TARGETS_COMPOUND
EXP_0159,PFAS_156,TARGETS_COMPOUND
EXP_0160,PFAS_098,TARGETS_COMPOUND
EXP_0161,PFAS_139,TARGETS_COMPOUND
EXP_0162,PFAS_054,TARGETS_COMPOUND
EXP_0163,PFAS_084,TARGETS_COMPOUND
EXP_0164,PFAS_128,TARGETS_COMPOUND
EXP_0165,PFAS_053,TARGETS_COMPOUND
EXP_0166,PFAS_020,TARGETS_COMPOUND
EXP_0167,PFAS_156,TARGETS_COMPOUND
EXP_0168,PFAS_155,TARGETS_COMPOUND
EXP_0169,PFAS_156,TARGETS_COMPOUND
EXP_0170,PFAS_128,TARGETS_COMPOUND
EXP_0171,PFAS_163,TARGETS_COMPOUND
EXP_0172,PFAS_156,TARGETS_COMPOUND
EXP_0173,PFAS_156,TARGETS_COMPOUND
EXP_0180,PFAS_203,TARGETS_COMPOUND
EXP_0181,PFAS_204,TARGETS_COMPOUND
EXP_0188,PFAS_203,TARGETS_COMPOUND
EXP_0189,PFAS_204,TARGETS_COMPOUND
EXP_0196,PFAS_203,TARGETS_COMPOUND
EXP_0197,PFAS_204,TARGETS_COMPOUND
EXP_0198,PFAS_156,TARGETS_COMPOUND
EXP_0199,PFAS_156,TARGETS_COMPOUND
EXP_0200,PFAS_156,TARGETS_COMPOUND
EXP_0201,PFAS_156,TARGETS_COMPOUND
EXP_0202,PFAS_156,TARGETS_COMPOUND
EXP_0203,PFAS_156,TARGETS_COMPOUND
EXP_0204,PFAS_156,TARGETS_COMPOUND
EXP_0205,PFAS_054,TARGETS_COMPOUND
EXP_0206,PFAS_054,TARGETS_COMPOUND
EXP_0207,PFAS_098,TARGETS_COMPOUND
EXP_0208,PFAS_156,TARGETS_COMPOUND
EXP_0209,PFAS_156,TARGETS_COMPOUND
EXP_0210,PFAS_156,TARGETS_COMPOUND
EXP_0211,PFAS_156,TARGETS_COMPOUND
EXP_0212,PFAS_156,TARGETS_COMPOUND
EXP_0213,PFAS_156,TARGETS_COMPOUND
EXP_0214,PFAS_156,TARGETS_COMPOUND
EXP_0215,PFAS_156,TARGETS_COMPOUND
EXP_0216,PFAS_156,TARGETS_COMPOUND
EXP_0217,PFAS_156,TARGETS_COMPOUND
EXP_0218,PFAS_054,TARGETS_COMPOUND
EXP_0219,PFAS_054,TARGETS_COMPOUND
EXP_0220,PFAS_054,TARGETS_COMPOUND
EXP_0221,PFAS_054,TARGETS_COMPOUND
EXP_0222,PFAS_054,TARGETS_COMPOUND
EXP_0225,PFAS_054,TARGETS_COMPOUND
EXP_0226,PFAS_156,TARGETS_COMPOUND
EXP_0227,PFAS_054,TARGETS_COMPOUND
EXP_0228,PFAS_156,TARGETS_COMPOUND
EXP_0229,PFAS_156,TARGETS_COMPOUND
EXP_0230,PFAS_076,TARGETS_COMPOUND
EXP_0231,PFAS_084,TARGETS_COMPOUND
EXP_0232,PFAS_098,TARGETS_COMPOUND
EXP_0233,PFAS_054,TARGETS_COMPOUND
EXP_0234,PFAS_155,TARGETS_COMPOUND
EXP_0235,PFAS_053,TARGETS_COMPOUND
EXP_0236,PFAS_156,TARGETS_COMPOUND
EXP_0237,PFAS_156,TARGETS_COMPOUND
EXP_0238,PFAS_156,TARGETS_COMPOUND
EXP_0239,PFAS_156,TARGETS_COMPOUND
EXP_0240,PFAS_205,TARGETS_COMPOUND
EXP_0241,PFAS_084,TARGETS_COMPOUND
EXP_0242,PFAS_156,TARGETS_COMPOUND
EXP_0243,PFAS_205,TARGETS_COMPOUND
EXP_0244,PFAS_084,TARGETS_COMPOUND
